,text
106026, 会社員かな？？？？？
106027, 推測ワード「研究」
106028, ぬまさん大学生だったのか・・・
106050, まだ20時だし、天メソ見終わったし、散歩ついでにingressしてきます
106051," マジでそれだ・・・緑陣営で電車ぶらりingressなんてできたもんじゃないや・・・

でもな、なんかこの近くの博物館に市内唯一の緑陣営のポータル固まってる場所あるからそこから函館までリンク引っ張るまである"
106053, 現にホテルの目と鼻の先にポータルあって、GPS狂ったときなんかハックできるんだけどレゾネータが全部レベル８でシールド４つ付きで無理ゲー過ぎる
106060, がんばるぞい！
106061, ポータルになりそうなところは多いし、未来大というingress部作れるレベルのエージェントの集合場所があるし、多分これからにょきにょき生えてくるはず
106064, 強い
106065, これ http://t.co/rbX4WVWN6k
106134, それではここで伊達市内のintelマップを見てみましょう http://t.co/H3txGkR9ga
106140, がんばれやで
106142, 素直に払い戻し受けよう
106144, お、おう
106145," なるほどなぁ～。
それは早く使い切らねば（確信"
106147, そもそもウィズウユーカードって廃止されてなかった？
106148, もしかして→職業病
106156, ！？
106191, クレカ作るならわざわざauwallet使うまでもないかと…ま、場所によってはauwalletはめっちゃポイント貯まるんだけど、そこまでポイント乞食する人じゃないなら必要性皆無って感じだw
106192," 少しでも収入あるなら一般カード作ればええやん。特典やたら付くからエポスカードオススメ。あとポイントならリクルートカードとRexLiteカード

auwalletは多分auショップで言い包められたんかな？wま、チャージさえすればクレカ使えるところなら大抵使えるし便利よ"
106193," 自分でそういう風に設定すればそうするようにも出来なくはない。ただ、その人、ガチのクレカみたく使いたいなら素直に学生カード作った方がいいと思うぞ？

学生カードなら
・JALナビ
・ANA学生カード
・三井住友デビュープラスカード

この3つをお勧めする"
106195, あらぁー
106196, 利用後残高が3000円より少なくなったらオートチャージとかそういう設定になる。だから基本的には際限なくオートチャージされる
106197," auwalletはsuicaとかnanacoと同じ電子マネーだから事前にチャージしなきゃ使えない。ただし、お店で使うときはクレカと同じ扱いになるってこと。

で、そのチャージする手段として携帯料金か、じぶん銀行か、クレカか、auショップで直接チャージのどれかってわけ"
106198," クレジットカードみたいには切れる。
ただ、事前にチャージしないとダメ。auショップか、au携帯と同時引き落とし。あるいはじぶん銀行開設してじぶん銀行からチャージ、またはクレカからチャージ。"
106199, 僕は欲しいんですよねぇ…3万でこれだけ動くパソコンもなかなかない
106200," 
○悪いところ
・一部使えない店舗やオンラインショップがある
・月額課金に使えないとこが多い
・ウェブマネーと完全互換のため、ウェブマネーカード番号が盗まれるとパスワード無しで使い放題される
・盗難補償とかがない
・auユーザー限定"
106201," 
○いいとこ
・Mastercard加盟店ならほぼ全店舗で使える
・プリペイドカードなので使い過ぎがない
・クレカ以外のMastercardブランドカードとしては異例のポイント還元率
・他のクレカブランドプリカには無い汎用性(クレカ・じぶん銀行チャージ可能)"
106202, 寒い方。
106203, 呼んだ？
106204, Celeronで込み込みで2.5万だから悪くないと思うぞ
106205, ！？
106220, おうよ。それを水抜きにすれば自動で水が抜けるから良さあるやつだ
106236, お、そうだな(遠目
106241, (やるとは言っていない)
106283, 目指せ3枚目！目指せ4枚目！
106412, 請求先は母なので逃げられません
106489, スカイプがあるからいいもｐん！！
106490, 片道3000円か安いじゃないかこっちは片道5000円だ（
106491, ああ、そういうことか・・・まぁ仕方ないさ・・・・
106492, でも実はファフナーとかまじめ系が見たかったり
106493, もう帰省してますしそもそも宅通い勢ですよね？？？？？？
106494, (∩´∀｀)∩ﾜｰｲ
106495, おうよ
106499, 女児アニメ見てるなら見に行きたいなってそれだけですはい
106500, ｱｯｼｪﾝﾃ✋(   ͡° ͜ʖ ͡° )
106501, ？？？
106502, ロリ？？？｝？
106503, nn?
106504, ありがとナス！
106505, そんなに本講義終わってからすぐだったっけか・・・ちょっと怖いから明日ついでに確認するわ
106619, なお、ネカフェも併設
106620, 何と言っても夜の方が安い、24時間営業、飯がめちゃめちゃやすいってのが良い http://t.co/ejfzSfVuif
106621," 深夜は3ゲーム800円。昼間は900円。どちらも平日。

3時間投げ放題は1300円。靴代は300円"
106647, ＼(・ω・＼)SAN値!(／・ω・)／ピンチ! http://t.co/Om08Gaz6ak
106650, 」・ω・)」うー！(/・ω・)/にゃー！
106762, ？？？「イオンカードお持ちでなかったですか？無料ですので作って行きませんか？？？？？？？？」
106781, つくろう時間
106783, 自作
107169, ホモキュアはネタアニメとして腹筋鍛えるのに良さそうだと思いました（小並感
107170, ？？？
107373," イオン系のコンビニ。店内にテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/r0d5QnvW1i

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる。"
107384," イオン系のコンビニ。店内にテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/LgpJxB36n5

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる。"
107395, そんなこと言わないでくださいよぉ（水だばぁしながら）
107399, スーパーとかにおいてあるミネラルウォータ的な何か用のボトル5本もって汲に行きます
107401, こんど水汲に行きます
107412, 好き
107413, めっちゃ楽しい
107414, なんでおもしろい芸人のネタを途中でやめさせるんですかやだぁ～
107419, ここの会社（子会社）に正社員で入った人はどちらかというと負け組（正社員の人が言ってたから間違いない）で、本社に行くのが勝ち組らしいからまぁ正社員はないかなｗｗｗ
107441,　デュアルチャネルのスロットに異種共存させてるから仕方ないと思うんよ。今度メモリ増やすからそのときによくなるかと
107443," Tweeetdeckとchrome。どっちもメモリ爆食いだからあやしいかと。
あと、メモリも2枚別々のメーカーのを使ってるから・・・"
107444, メモリは４GB×２入ってるからそういうわけではないと思うんよ・・・
107452," ほんとそれなんだよなぁ・・・
最近のだと天メソとか凪あすとかみたいなやつか。
変わり種だとまどマギとかアルドノア・ゼロみたいなのとか"
107457," ほんとそれなｗｗｗｗ
とくにやたらタイトル長いやつとかはだいたいそれだから困る"
107475, もう・・・ゴールしてもいいよね
107480, なるほど（察し
107483, 特に用事がないなら五稜郭駅かJTBでJR切符買えば楽なのではと思っただけですなんでもないです
107485, 切符ならJTBか五稜郭で取ればいいのでは？（名提案
107609, やったぜ。
107610, インスタントコーヒー専用のコーヒーメーカーで、アメリカカンとかブレンドとかカフェらてとかいろんなメニューが作れる
107613, http://t.co/2JZ6TQctYh
107646, それ、地元も同じなんだよなぁｗ
107729, 自作PCかな？
107730," 「イオン系のコンビニ。店内にテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/LgpJxB36n5

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる。」"
107731,　良く聞こえなかったもう一回！
107741, お金欲しい金額がオーバーフローしてた人いたんですがそれは・・・
107779," イオン系のコンビニ。店内にテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/LgpJxB36n5

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる。"
107802, イオン系のコン（ｒｙ
107803, ・・・
107804," イオン系のコンビニ。必ずテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/LgpJxB36n5

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる。"
107805,
107808," イオン系のコンビニ。必ずテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/LgpJxB36n5

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる"
107811," イオン系のコンビニ。必ずテーブル席が用意されてて、ソフトクリームとかがめちゃめちゃ旨い。あと、コンビニファストフードの先駆け。
http://t.co/r0d5QnvW1i

HPがメシテロしてるくらいにはデザートにめちゃめちゃ力入れてる"
107812, それな！
107815, ダウト
107820, 呼んでた？
107838,
107839, 今、何でもするって・・・言ったよね？
107886, 参加してたときのSkypeグループの会話見てるとヤバさというより恐怖すら感じられます
107894, バイトの出張費立替だけで4万かかってるのに出せる金がない・・・
107938," そうだと思われ。
タダで留萌に行けたこととJAVAについて勉強できたことが吸収できた点かな？ｗ"
107941, ｓｋｙぺ参照
107943, 夏休み最後くらいの演習での出来事のせいで一気に闇化したから・・・
107947, ロリコンめ！（裏山
107950, しかたないね
107961, そういうことだと思われ
107976, ついでにで本州最北端から本州の真ん中に遊びに行くんですか！！！！！！
107990, なってったって、初めて定期使ったのは高校だし、1駅だけだったし、家に近い駅（使い勝手がいい）が一番市内で大きい駅だったし、高校近くの駅ともう一つ向こうの駅が値段同じだけど向こうの駅もド田舎でナニもないから寄り道は帰ってきてから駅前ってのが日常だった
107993," 途中下車が魅力的な駅がこんなに多いのは東京だけだ（憤怒

そもそも定期なんて1駅か2駅分の定期しか買わないし・・・"
107995," 最寄り駅がある時点で強いんだよ！！！！

それより関東圏で定期買うと、途中下車いろんなとこで出来るから羨ましすぎて"
107996, 帰省するんで無理です
107997, 強い（確信
108582," 僕もいい加減オチにこだわりたいです。
あと、サムチョンじゃなくてLGだった"
108583, LGだった
108584,  やれなかったら俺とちゃーりーにラーメンおごりな
108587, 自分のとこは全部液晶モニターです。テレビ用はIO-DATA、メインが三菱、サブはサムチョン
108591, なお現在はallソニーです
108596, ww（ｳｪｲｳｪｰｲ)
108767, っNotificationsタブのタブ設定から
108782, 分かる
108783, 僕
108784, 菐が車買うころには発売されてて欲しい
108785, 日本でも発売するｎ！？
108786, シビック　ディーゼル日本発売はよ
108787," HONDA、車も
もう少しがんばってぇ"
108788, うちも取引の関係で普通車はトヨタだけど、軽は全部ホンダやで
108789, 強い
108790, 親いい趣味してる
108794, どっちにしろMTで取るに決まってるだろ常考
108796," さー。
それでも某有名進学校出身だと言うからよくわからん"
108797, それよりまずは車じゃ
108798, VTEC搭載のVFRに乗ってみたいなぁと思ったけどまずは中型取ろう
108802, 強いじゃん
108864, がんばるんじゃ
108865, マジ
108866, これを乗り越えるだけで天国だぞ
108868, 生きろ
108870, つらい
108872," リボは払える見込みあるなら便利だぞ。ただ、３ヶ月以内に完済すべきだから、自転車みたいな大きい買い物なら普通に分割で買った方がいい。

リボの利点はそのときの財布に合わせて払える額を調整できることだから"
108874, 学生専用カードじゃないカードに学生として申し込んだので枠１０万でとてもつらいです
108877," マジかよｗｗいいなぁ
やはりバイトマンとして申し込んだ方が枠上がるんだな・・・"
108882, そんなに枠持ってるのか
108906, 全部クレカのせいだ？？？
108916,　バイトしよう
108918, 貯めよう
108919, ん？今はGTX970だろ常考
108920, 大丈夫だよ。10万あれば十分いいPCはくめるよ（誘惑
108922, 今年PC一新したから軽く20万は使ってるはず
108923, それも含めたら20万越えじゃぁぁぁぁ（泡吹いて死亡
108978, バイトしよう
108982, おめでとうございます！
109176, スルガ銀行、改めて見たけど良さしかないなって思ったので超オススメです http://t.co/HIGPY18GXp
109179," 楽天銀行とか他の銀行と比べて審査はキツイってうわさは聞いたことあるから書類どんなものかは分からない…でも、クレカ持つ前まではめっちゃ作りたかった感じある。
あと、ジャパンネット銀行でもVISAデビット出してた。そっちの方が楽だけど手数料(楽天よか安い)"
109182, スルガ銀行のデビットカードなら手数料取られなくてええぞ
109579, 解せぬ
109583, っなか卯の牛すきうどん鍋
109762, よし行こう
109764, ラウワン行かないか？今日
109768, せやなｗ
109771, っモニターアームorスタンド
109775, ？？？
109811, ありがとー！
109958, いやあああああｗｗｗｗ
110007, だから1限に行けと・・・（1限休講わすれてたマン）
110008, 来週までの課題より、明日までの課題だよなあ（錯乱
110066, 了解！
110071, 実は通学路で信号と出会う機会が1回しかないのです
110073," 函館だと、雪よけ透明フードになってる信号機多くてびっくり。効果あるのかは知らないけど
http://t.co/97w3hwMRqh"
110076, いいだろう（６ＭＴ車でエンストしながら）
110079," え～まじぃ～キッモー（笑）
ＡＴ限定で許されるのは、小学生までだよね～（爆）"
110147, クレジットヒストリーに影響するし、今後のクレジットカードの発行にも影響する可能性もある事例だから気をつけような？
110153, アニメ見るならｄアニメだいぶいいで
110242, 同意
110294, うちの解析の教授かな？
110297, 車
110298, ちょっと今日遊びに行こうかなｗｗｗ
110312, なるほど（錯乱
110345, マジかｗｗｗ
110374,
110375, どうだったんだ・・・
110376, 本人に直接会えば分かるんだが・・・
110378, 頭はいいけどこうやって用地に擬態してるって訳なんだ
110380, 研究室に入ってる人たちは、その頭故にこういうところではわざと幼稚に見せて擬態していることが多いんだ。だから此奴は・・・
110382, はい。
110385, お、おう
110401, ？
110403,
110417, デスクトップは定期的にデザイン変えていくのが良いぞ
110466, でも唯一いえるのは「だめよーダメダメ」なんて言葉、ま　っ　た　く　知　ら　な　か　っ　た　ん　で　す　け　ど
110471, 驚くほど納得してしまった
110478, うー！にゃー！
110488,  Sこの流れで硬派を装ってる函館新聞垢を柔和な感じにしよう
110601, それな
110602, 20粒とか入りで400円くらいでツルハとかで普通に買えるのでオススメです。
110603, あきらめんなよ！
110604, 薬（カフェイン錠剤）、あげようかい？
110951," それ
東北でもおんなじこと言えんの？（サバンナ的なアレののりで）"
110952, ポンデの一部だけだったはず。ポンデショコラ、ポンデノーマルとか
110977, おめでとうございます！！
110991, だがそれがいい（蹴
110993, あの色だからいいんじゃ（暴論
111074, 俺、なんやかんやで受験1回で受かったし、海挟んですぐ隣だったから受験料含めても諸費用3万円かかってない・・・
111075, ここに試験を受けに来た後、めっちゃ食べ歩き旅してたなぁ
111090, 楽天カードとRポイントカードは別物なので2つ持つ必要があります。だが、これのおかげで楽天カード餅の人はポイント2重取りが可能となってます（もしかしたら3重取りも視野に
111094," チキンの出汁出てうまそうな気もするが・・・・
ま、本学の学食メニュー少ないから飽きるもので・・・"
111096,　それな
111146,"　いちれんシャッフルというツールによると
2 : 寝る
#ichirenShuffle http://t.co/EWvTjUjcLa
という結果が帰ってきたので寝ることに使用と思います"
111148, ほんとそれな・・・
111150, ここでどうしようか悩む
111151, ｳｨｯｽ
111153, はい。
111171, ほんとそれ
111173,　総合演習のテスト日朝にポケモン届くからその日までに終わらせたい品
111191, がんばれ♡がんばれ♡（割とガチでがんばれ応援してる）
111202, すさまじく特典良すぎて普通に勧誘してるのが申し訳ないくらい
111204, いい趣味してる
111205, ※社員カードです
111240, 背脂たっぷりの後日本語でお願いします
111271, まずくもなく、かといっておいしいというわけでもない的な？
111281, お、お味の方は・・・
111283, 気付かなかったすまんご
111382, ｍ９
111384," あっホントだ（
でもバイト先と会社違うしそっとしとこ（ｫｨ"
111385, ？
111579, メンテするってあれほど言ったのに・・・https://t.co/4cvIMgXCXu
111637, なんでや！
111644, https://t.co/X5ciYH5ONK
111836, そう、このBD、４月に買ったものなんですよ
111837, 実はもう手元に
111843, それだ！（本来やろうとしていたこと
111854, もうどうしたらいいんだよふぇぇぇん
111856, 消してるんだ・・・・消してるんだ・・・ただ、おもしろかったなぁと思う奴は録っておいてるからどんどん増えちゃってね・・・最近はｄアニメストアが優秀だし、ｄアニメ配信アニメは消しちゃおうかなと思ってる
111860,"  はいどうぞ
https://t.co/0hEeu1VVks"
111863, ソニー、外付けHDD最後進だったからか、外付けHDDへ録画した際の制約がほとんど無いからいいんだけど、録画件数が９９９件までだから、おまかせで深夜アニメ録り続けてると足りなくなるからつらいの。
111869, ええんやで？ゴミになるもんだったんだから
111871," BDに焼くのがめんどくさかっただけですまる。
いや、全部外付けHDDに入れてるから、来年度アニメ録画用にRAID対応のHDDケース買って、それに録画仕様かなとかは考えてる"
111908,   民間療法じゃねぇ！（ちゃぶ台返し
111909, たぶんにしくんの高熱って３９℃クラスだからそうなったらさっさと飲んだ方がいい
111913, それノロじゃ・・・
111916, 帰りに次亜塩素酸系の消毒スプレー買ってくるか
111920, またか
111924, やめて！
111934, 親説得しような？
111935, 光導入して宅内LAN設備をギガビット仕様に変えような？
111940, IE6は迅速に焼却処分すべきだなと思いましたまる
111941, こんな便利な機能もまともに使えなかったIE６はほんっっっっっとにクソだったんだな
111955, ふぇぇ・・・
111962, むしろ金もらうレベルです
111963, ３DS買おうな
112115, フロントガラスは例外指定になってるもの（地デジアンテナ、ETCアンテナとか）以外は装着禁止だぞ
112211, ほんとそれな・・・
112230, くっちゃん
112231, ポートミラーリングとかとにかくあの買ったスイッチでできるインテリジェンスなこといろいろしてみたいです
112271, 検索ワード増やそうな？
112273, AMDのA10ってCPUのシリーズ、そこそこの性能あるのに１万クラスレベルのグラボが内蔵されてるからとてもコスパよいんだよ
112275, A10でPC組めば安くPC組めるぞい
112280, とてもいいこと聞きました
112293, ２３：３０には終わる
112297," パソコン工房で打ってたので思わず衝動買いしちゃいました。デスクトップの方はノパソからの下がりですが、ｎ規格５Ghz対応なりに安定してていいです　
http://t.co/ud6Utiq3h7"
112298, miniPCIexpress用のカードに下駄を履かせてマザボのPCIexpressに接続するタイプです。インテルのN6235です。下駄はAC7260デスクトップ版についてきたものを使ってます
112300, 有線に戻しましたがな　に　か？？？？？？？？？
112304,
112310, ころす
112328, ネットのスピード求めてどんどん投資していこうな？
112332," http://t.co/rTPkvcIe1u
では先ほどオススメした無線ルーターのお値段をば"
112334,"　有線ガチルーターなんだよなぁ・・・
http://t.co/HqIe1YpeQj

でもNEXTGEARのｽｺﾞｸｱﾝﾃｲﾃﾞﾊﾔｿｳな無線ルーターならここに
http://t.co/wd7LlZdHkb
http://t.co/leZky1sGFs"
112335,  それ僕も入りたいです
112336, YAMAHAのルーター買おう
112337, 紙に個人情報を書いていく簡単なお仕事をしてくれるだけで最大５００円割引になるクーポンお配りします（ゲス顔）
112340, もういい待遇のバイト入れちゃってるんでいいです。それより今度マックスバリュに印鑑かキャッシュカードもって現れてくれません金？（ステマ
112342, めっちゃやりたい
112344, いったい何ルーター使ってるんだ・・・
112349, キャベツ
112376, いまキャンペーンで全国のローソンがﾎﾟｰﾀﾙになってますよ
112434," 一番昔から国内で普及してたのJCBだから、有名だぞ？
あと、国内ブランドだけ合って流通系企業と提携先多いからポイントとかためる面でJCBの方が実際有利"
112436, nanacoにクイックペイ機能付いてるから、JCBブランドのクレカテキトウに作っておけば、それをnanacoに登録してクイックペイとして使えるよ
112493, 復活して田野か！！！！！！！
112585, 安心しろ。単位落とすのは割と正しい判断の時もあるんだ。そう、大学ならね
112616, ネタなんだ・・・許してくれ・・・
112619, 単位落とさないから許してください（？）
112624, お断りします
112625," http://t.co/YE03OFrjAp
どうぞ"
112626, 新道沿いの出光とか、産業道路沿いの鍛冶？らへんにある出光とかも安いぞぉ
112628, エルゴのアーム、可動域広すぎるので、とても便利です
112631, 最安ガススタくらい燃料使う身なら把握しとこうな？
112632, 出光のセルフとかﾓﾀﾞとか安いから出光プリカとかﾓﾀﾞ貯め得カードとかオヌヌメ
112633, プリカ払いで節約しような？
112635, ホームセンター♪サ～～ンデ～
112718, それっぽいのがんばって作ろうぜ
112720, まだ２種類か・・・１６種類がんばろう
112721, くださいお金払います
112724," 遠くなくね？？？？
by文学少年"
112725, メカオタの下宿来ません？ｗｗｗｗ by文学少年
112746, 誠に美味であった
112855," ATMだけだったらイトヨーに北洋あるで？
アドマだと道銀もあるで？"
112963, お”お”お”お”お”お”お”
112964, う”？
112968, 君もだわかってるな？
112972," それなｗｗｗ
ま、もしも書く羽目になってもテンプレ文だけどなｗｗ"
112973, それな！（なお、いまのバイトは１分でも残業するたび残業理由を書かなきゃならない程度にはホワイト）
112974, サビ残はなかったゴルフ場バイトはまだホワイトだった（残業がないとは言っていない）
112976, 違　い　ま　す
112977, チェーン系じゃないとこだし、ポスター見る限りは大丈夫そう（←俺らがはまった手口）だからと入ってみたらまぁお察しだったらしいです
112978," あんなホワイト職場でやめるわけないじゃないですか～ﾔﾀﾞｰ

深夜急行君がサビ残だらけの塾バイトを今日限りで辞めれたらしいって話聞いたので。
そうそう狐先輩。某スーパでレジ打ちとか青果部門のバイトがあるのですが良ければ・・・"
112984, おおお！良かったぁ～
113005,　そうだなぁ・・・
113013, そうなのかぁ・・・・まぁ、でもあのさっきのwiki見た感じだと、新幹線の事故が普通に多く起こってそうだなって思うのと同時に今が一番ｲｲﾅと感じた今日この頃
113014, 紙提出の課題あったやん・・・
113015," なるほどねぇ・・・
広軌ってでもなんで狭軌より保守費用あがるの？建設に金かかるのは分かるんだけどさ・・・・

同じ下宿に関西私鉄マニアがいてだな、広軌いいなーと思ってな"
113016, これなhttps://t.co/qST8c2GJN8
113023, なるほどじゃあいいのか
113025,  なにそれ俺も行った方がいい奴？？
113042," ま、要するに今回の場合は
・他の環境で動かすテストをしてなかった
のがあれだから、リスク管理としてやろうなって感じ"
113043, フルスクリーン設定だったので、ミラーリング（画面複製）がうまくいかなかった、GUIボタンの配置があまりよろしくなかったとかそこらへん。あと、本当であればexeふぁいるでエクスポートしとくべきだったね
113050, arm非対応だから無理だと思うの・・・
113053, LinuxだけならいいけどXPもうごか・・・・動かせる！？？？？
113058, むしろ個人登録じゃないともろもろの無料ライセンス特典ないです
113070, うるせぇちょっとの違いだろ（大きな違い
113071, 本学の数倍は生徒数いるんだから友達作れ（）
113141, ご冥福をお祈りいたします
113144, 会話は出来ますが特殊な会話技法が必要です（例：否定、またはそれに近い文言の禁止、単純な文章で言わなければ理解できない、空気読むことは不可能であることを前提とする必要があるなど）
113149, ドリップコーヒーです残念
113162, とりあえず見てみたいです
113163, ロリが優先的に殺されるアニメとも聞きました
113167, なお、週末は親が函館に温泉旅行に来るからそれに便乗するためいけない模様
113168, そのうち行くか！
113182, じゃけんしかたないから早めにいえ出ましょうねー
113188, おめでとうございます！！
113246, あい　うぃる　ごーぜあ
113252, notepad++ってエディタ、なんでも書けて便利だぞ
113255, でも話は聞けてる人何人いるのだろうか
113313," 構造はだいたい理解した。文字は基本XML書き換えだけでできる模様。

notepad++とかで適当にいじるといいぞ"
113326, ｳｪｲｳｪｲ
113330, 金欠だったからとてもありがたナス
113331, PC内蔵よりだったら良くなると思うで
113338, ですなぁｗ
113339," な。なるほど・・・
ま、遊べるって意味でもちょっと108Tで再検討してみます"
113343, む？
113344, まぁ、素人だし108Eでいいかな・・・
113345," むぅ・・・PoE使う気もないからGS108Eで
いいやと思ってたけどそうなのかぁ・・・　むむむ"
113346, 練習用に８ポート５０００円のアンマネージドプラスってやつを締め日超えたら買おうと思います
113348," x-Fi Go proっていうまぁ簡易ステミキですな。
今違う奴つかってるからいらんし一緒に売るわ。

明日昼休みにでもどっかで渡すわ。あしたリプ送りますん"
113483, （＾ω＾））））ｻｯ
113484, 運転させるのが怖い
113487, ｍ９
113492, 一発で満点取ろうな？（仮免本免満点並感）
113493, ホームポジション覚えような？
113501, 講義終わったら借りに行こうかなとも思ったけど、下宿のだれかから借りれると思うからいいや
113503, 2年に1回だけだし、保険料含めても年12万でおさまるっしょ
113520, だと思ってた
113526, ちょっと一日だけ借りたいです・・・
113533," 道路趣味者の間ではフラットな道だけど、やっぱ自転車だときついよなぁ・・・・
シャッセで行く気は無いです（迫真"
113536," 弘西林道ってアップダウンとかどうなんですかね・・・・
自転車はブロックタイヤじゃないと難しいですよね・・・"
113599, やめなさい本学デザインコースの闇は！
113611, ちょっとそれも難しいくらいに金欠。クレカでもいいかな（蹴
113612, お金無いのです
113614, 楽器は評価割れるからまぁ無難な感じで
113615, ﾆﾁｶﾞｸは音響もﾈｯﾄ機器も神
113617," アマゾンだと数千円しか変わんないから182買おうかな。

もともとＯＮＫＹＯの２万くらいのスピーカー買う予定で検討してたから"
113618, NS-BP182って方もあるけどとくに大差ないよな？
113619, そんなスピーカーで大丈夫か
113620, やすすぎなぁい？
113621, 要検討
113624, パワードじゃないやつ？だったらちょっとコンポ買うときに検討するわ
113625, そうだな
113902, そうだったな
113903, 闇そう
113904, そういうのって職業的に何になるんだろ。システムエンジニア？ﾈｯﾄﾜｰｸｴﾝｼﾞﾆｱ？
113908," なるほど。でも、これはチャンス！
プログラマになりたい人たちに圧倒的感謝！！！"
113911, そうなん？求人側が人気無いの？求職側が任期内の？
113913, わーい！
113916, 俺が原因だったらな？
113927, ﾋｪｰ
113931, レオパレスは絶対やめよう（戒め
113932, レオネットひっでぇ
113943, ﾋｰ
113944, これって、その原因の無線ＬＡＮＡＰのＩＰアドレス固定にして解決しますかね？
113945, でも実効速度は・・・
113946, え、回線貧弱なんです？
113950," その可能性がねぇ・・・
それでちょっとＴＷＳＮＭＰでログ採取してみてるんです。ひとつ気になるのが「ＡＲＰテーブルでＭａｃアドレスが変化しました」ってログが同じ無線ＬＡＮＡＰから割と頻繁に流れてくるんですがこれってなんなんですかね・・・"
113953, それがバッファローじゃなくて全部ＮＥＣなんですよねぇ・・・
113955," 基本的にみんな無線ＬＡＮで接続（ただしＡＰが部屋から近い私とその向かいの部屋の人は大家さん黙認の上で優先接続）なのでループはあり得ないかと。
やっぱルーターですかねぇ・・・"
113956," 下宿みんなが１本の光回線契約を共有してる感じです。

ちなみに住民は９人です"
113958," え、ＮＴＴから回線間借りとかですらないものなのです？
いちおう１ギガ光（）とか謳ってるんですが・・・"
113960," ＮＣＶっていうケーブルテレビの回線うちの下宿使ってるんですよ・・・・
で、ネットが不定期でつながらなくなるので、ルーターを疑ったんですけど、ＰＩＮＧ打つとちゃんと帰ってくるので、原因がもうわからなくてお手上げな状態です"
113981, ほう。だが、時間がそもそもない
113982, ﾋｰ
113983, よし見たいけど時間が無い・・・
113984, ただ1期見なかったし、見る手段無かったからどうしようかと思ったけどｄアニメストアという神サービスで月400円でサイコパスとかそれ以外のアニメも見放題って聞いて胸がときめいてる
113985, A16は買うけどイヤホンはこのまえイーイヤホンで買ったアウトレット品のDENONのBA型イヤホンで十分です
113987, 買いません！
113988, やはり曲を聴くならウォークマンだな
113990, はやくｱｵﾊﾀ（）にしたい
113992, 相変わらずiTunesはよくわからない・・・・
113995, なん・・・だと
114119, 言　っ　て　ま　せ　ん
114121, は？
114125, リーダーさんの静衣服に着替える前の服が胸の谷間見えてしまって思わずね・・・てそれだけじゃ何が悪い！！
114126, なるほど
114131,  う・・・うううう・・・・
114141, とりま、次ネット落ちたときにどこが先にダウンするのか確認しないとなんともいえないや
114142," うちの下宿もそのルーター使ってるみたいなんだけど、無線機能はすごく評判いいんだけどルーター機能が評判めちゃめちゃ悪くて、一応やってみるだけやってみようかなって・・・
一番いいのはYAMAHAとかの3万4万するようなガチルーターに取り替えるのが一番良さそ"
114143," 同じルーターだ・・・・
ちなそれレンタル代って取られてる？
０円レンタルならちょっと交換してもらうように大家さんに頼もうかなと思う"
114144," あ、ちなルーターってレンタル使ってる？買ったやつ使ってる？よければ
ルーターの品番教えてほしいっす。参考にしたい"
114145," わかったぞい！
僕も調査がんばるぞい！"
114146, ま、とりあえずじゃぁサポート読んでもいいんじゃないかな？
114148, NCVのサポート当てになんないから、原因だけ自力で特定して、それ直せおらぁ！って言う方が良さそう。
114149, やめような？
114150," そんな感じ。
ただその突然のネット落ちは不定期で来るし、原因つかめてないからンメットで漁った知識だけでログ採取してみることにする"
114152, 基本的にここまで加工されないことが多いですまる
114155, 114514
114156, 大丈夫。この10万円すいる化粧品（画像編集ソフト）さえあれば酷い写真もなんのそのさ！
114157, い　い　加　減　免　許　取　ろ　う　な（割とマジ
114158, メガネ坊主チェックシャツｷﾓｵﾀがいたらそれえ私です
114162, よし特定してやる・・・
114164, じゃあ京都出身の友達と札幌雪祭り遊びに行きますね♡
114171, そ　れ　だ
114172, MTで乗ってからAT車に乗ってると飽きてくるのでMT車に乗りたくなる
114173, オフ会　in 函館
114174, 車だったら5000円で往復できるから親とでもいいからわんちゃんある！？！？！？？
114180, MTで取らないと根本的な車の仕組み覚えられないからMTな（AT車をMT車みたいに乗り回しながら
114181," http://t.co/aUS1zWMYJU
ゲームなんてねえじゃねえか（憤怒

ノエインおもしろかったから見てみるといいよ！ついでに函館に遊びに来ような？"
114183, ノエインってオリギナルアニメだと聞いてたんですがそれは・・・
