,tweet_id,text
43964,718465711102779392,寝ろ
43997,718354262921711617,家にクノピックスあるのでいいです
44022,718277653652971520,うい
44023,718269665257119745,りょ
44024,718269376881913856,3階スタジオでパソコン開いてます
44046,718083931338178560,HP見て確認したほうがいいよあと、飛行機に関しては早得で取ろうとしてるのなら、入金後はキャンセル付加よ
44078,718012693613948929,それな
44079,718012442857459713,めえっちゃわかる
44086,718010188104470528,何故こんな最高のアニメを僕は見ていなかったのか
44094,717999463726362624,なるほどーw
44183,717717411764383745,悪い子だ
44184,717712905945284609,気に入った先輩とかとのコネ作ったりそのサークルの雰囲気を確認して、自分に合う合わないを決めるとかそんな感じ。そんなに厳しくないからね。でも知り合いではとかいうのがサークル入りすぎて講義もサークルも来なくなったけど
44191,717689817551667202,やばいサークルは行ったら絶対入れみたいな感じになるだろうけど、大体は名簿渡されて、名前書いた人だけ本入部みたくなるし、本入部したところで名簿にはいるだけだから部費払うのも参加するのも自由。一年のうちは勝手にフェードアウトしていくのもかなり多いし
44202,717593854094868480,マジかよ作ろうかな
44203,717593478520135681,残念ながらすべて年会費無料だ。
44204,717593409070899200,えアマゾンカードでiD発行できた
44227,717589230403211264,守りますもし守れなかったら木の下に埋めてもらって構わないよ
44258,717559282397372416,知らなくてもいい真実だってあるんだよまぁ時期にわかるさ
44301,717528278404194304,スマホで文字打てもおかしいのはわかるが、流石に手書きを写メのほうがはるかに頭おかしいし、せめてスマホで手打ちしろって思った。普通に考えてパソコンで打てだが
44319,717346181265772545,ここからやってくれると僕が喜ぶゾ
44376,717236122405834752,そうだそれがええ
44377,717235749532393473,なら、ローソンのおさいふpontaってやつ作ればええよ。あれ、ただのプリペイドカードだから、金ローソンで入れておかないと使えないし、基本はポイントカードだし。まさかポイントカードとか電子マネーまで禁止してないよね
44379,717235246903721988,クレカ禁止令出てても、別に二十歳なんだから親の許諾とかなくてもカード作れるっしょ
44380,717234747982888960,おさいふpontaとかauwalletくらいあるっしょないならデビットカードかクレカ作ればええやん
44381,717234429651910656,クレカとか国際ブランドがついたプリペイドカードとかデビットカードないと登録出来ないよ
44382,717222825195671552,たぶんVEPオリエンテーションがある明日以降に開ける説
44389,717221145418866688,あ脳みそがぴょんぴょんするんじゃ
44392,717220741083738112,X認知O知能
44397,717211745929048065,せやな。とりあえず無料体験だけやって、課金始まる前にやめればいい
44398,717211395574665217,年200円月170円程度払うだけで、無料でビデオや音楽が聴き放題になったり、お急ぎ便が無料になったり、タイムセールに先行予約出来たり、なんといっても、書籍がポイント10付くのが良さ👏いいぞ。
44400,717206690635128834,わかる。なんか事務に書類出すみたいな話は聞いたことあるんだが
44426,716928851994017792,ついさっき、買ってきましたFELTのF75ってやつです。この辺では一番大きくて有名なスピード商会って店で買ってます
44427,716927880492556288,あ、現自転車部員なんですが、今まではクロスバイク乗っておりました。自転車ブースの白いルイガノが愛車です。良ければ自転車部入部よろしくお願いしまね́ω
44428,716927335761489920,3年です
44478,716565910065053696,うい
44482,716564095038652416,おう、そうだな
44484,716563662765305856,行きたみあるんだが、訳あって車内でパン食ってたからあまりガッツリは食えないんだが
44485,716563091039739904,おーい、どっか食いに行く
44500,716557853067051008,丸亀かどっかで食べて帰ろうかと
44501,716557411222310912,山岡家
44606,715851456805486592,決定
44649,715580584743948288,具体的にはこちらです。オススメたかはし中華そば店0172348348青森県弘前市撫牛子136
44651,715577939958444032,ダントツこれ。極限まで煮詰められた煮干し出汁のしょうゆラーメン。見た目に反してあっさりで、美味しい。好き嫌いがはっきり分かれるが自分はめっちゃ好き
44653,715576566248398848,屋台発祥のラーメン
44672,715571913557286912,いやぁ覚えてない多分地元のラーメン屋
44729,715430430246199296,オーケー
44730,715430235550797825,入ったし、ホーム上にいるで
44731,715429821975662593,エレベーター
44732,715429789029392384,早稲田口エスカレーター前
44733,715429677356044288,おっけ
44734,715429523026620416,何号車ドアに行けばいいあ
44736,715429032641187841,行きたい
44737,715428949887614976,早稲田口前にいます
44738,715428845130649600,ういー
44740,715428544097091584,用事終わったんだが、どこにいればいい
44747,715421463503765504,了解
44748,715421151250423808,だな。多分時間かかるだろうし、高田馬場で待ち合わせするか
44749,715420654892257280,うーん。あとで秋葉原行きたいから、秋葉原で待ち合わせにするか
44750,715420422070624256,あいてぇ。今高田馬場の店に向かって歩いてるんだけど、どの辺だと集まれるかな正味このiPhone売った後の用事無いからさ
44751,715420026136715264,iPhoneを売りに千葉から東京に出てきている
44770,715406746596933637,未来の新技術を有効活用出来るように今から限定解除しよう再提案
44771,715406136975822850,エンストしないマニュアル車の研究が進んでてですね
44772,715405835875127296,そこを自分で制御する、ロマンあるじゃろ
44773,715405474825277440,マニュアルはいいぞ
44775,715405209837539328,っ限定解除
44786,715400723672903682,わかる
44805,715367349470138368,入りたい
44828,715347598123511808,ガルパン4dx良かったぞ。でもこれに立川の音響も欲しいなとも思ったぞ
44881,715051167055798272,4dxは酔うぞ
44889,715004135783792640,なお、映画館行きの電車に間に合っただけで、劇場に間に合ったとは言ってない模様
45115,714325370732843008,さすがは性癖クリエイター
45117,714324758909718530,逃げたな
45121,714324123707506690,4月3日
45122,714323808966942720,獣幼女にレイプされたいんじゃないんですかぁ
45125,714322468677099520,今、深夜急行に送ったリプがチラッと見えましてですね
45126,714322015209988102,ではそういうことでお願いします。連絡はツイッターで。
45131,714313892810219520,もし良ければ13時くらいまで待ちますよ
45133,714311498621800449,両方でそれくらいであれば全然オッケーです。買います
45143,714309901695131648,両方とも欲しいです。
45144,714309435661750272,ノ
45161,714296950598672384,多分親の連絡先書くところあるから、そこだけ記入しておけば、後で親に架電連絡行くから多分大丈夫やで
45166,714294549678436352,今更だけど湯たんぽなら使ってないやつあるからあげるよ
45167,714293850630545409,確かに
45219,714097471983472640,おやすみ♡
45285,713739665027633154,正直私も函館住んでるので割と便利だなとは思いますが、札幌まで来ない限り存在価値はあれなので、まぁなるようになるのかなと思います
45289,713738691038961664,そうですね。ただ、普段の航空券の料金より安かったり、飛行機早割と違って時間を選べる辺り、都心直行であることを考慮すれば悪くないかなと自分は思ってます。青森に住んでたので、青森のJR殿様商売運賃より遥かにマシだったのでなおさら。
45290,713737864173912065,モバイルSuica特急券によるスーパーモバトク指定席15460円が新函館北斗東京の最安になります。
45317,713703891007705088,とりあえずサイクリングロードが日本のサイクリングロードと違ってテレビでやってたとこはちゃんと舗装が綺麗だったから、好感持てる
45319,713702863025778689,神か
45322,713702474595454976,まぁですよねぇって感じだ日本より少し後に車社会に以降して、かつその頃にジャイアントが育って、自転車ブームになったから、自転車との共生が進んでるんだろうな
45324,713701687450476549,マジかでも日本よりサイクリングロードの整備進んでそうだし、テレビのサイクリングロードがめちゃくちゃ楽しそうだし行きたい
45353,713608155251380224,お疲れ様です。無事開通してよかったです。PREX線に関しては構想でしか無かったので、下調べすらして無かったので、むずかしければそのままで良いと思います。本当にありがとうございます
45391,713400730409783297,あ、そうそう。2回払いだけど、金利かからないのは良いんだけど、多分たまご氏が使おうとしてるようなとこは大抵一括払いしか使えないとこが多いし、もし使えても3回払いからでないと分割払い受け付けないとこが多いから、そこは注意
45392,713400048873119744,お好きなのでどうぞ
45393,713399705091244033,2回払いまでは8割くらいのカード会社は利子付かない。利子は大体15〜18。会社によって違う。利子低い方がいいなら大学生協経由のTuoカードってクレカの方が分割金利は安い
45394,713398568992645121,200円で1ポイントと100円で1ポイント、これが万単位で払った時にいくら差が出ますかって話ですね
45395,713398226892619776,おれならデビュープラスカード作るかな。
45396,713398101701046273,在学中年会費無料なのがクラシックカード、年一回使えば年会費無料で前者のカードよりポイントが2倍貯まるのがデビュープラスカード
45397,713396866612723712,親の許諾書貰うとカードの利用可能額が30万まで増やせるが、別にそこまで使わないなら親の許諾書無しで作っても10万の利用可能枠貰えるから、まぁそんな感じ
45399,713393612923363328,無難でいいと思います
45400,713393192700289025,カードの種類はこのツイ参考にしてくれ
45402,713391686856998916,いや、ネットで作れるならネットでいいと思う楽天カードでもリクルートカードでも
45403,713391348506689537,であれば、うちの店に来てくれれば大体2週間で作れるから、免許証か保険証と銀行印持ってイオンに来い
45404,713390961733214208,上磯のイオンに来てくれれば、4月2週目以降土日なら俺いるし、カード作るで
45417,713371319434289153,それがええな。まぁ枠足りないなら増枠申請すれば30万までは大きく出来るはずだし、電話してみればいいと思う
45419,713370170031353857,やはーりiPhoneかぁ。ならモバイルSuica使って新幹線安く乗る話は出来ないなぁ。でもクレカが三井住友なのであれば、カード別途作らなくても確かに親の同意を貰って枠増枠した方が楽な気もする
45420,713369176685944832,いまクレカとスマホは何使ってる
45424,713365673024434178,あれはどちらの機能や特典が付くので、その点はいいんですが、年会費が割と掛かるので、それ分の価値があるかどうかが判断基準になりますかねちなみにanaのSuica付きカードもモバイルSuicaの年会費無料対象カードです
45429,713364079335710720,問題は、なかさんが愛知であることで、新函館北斗東京間であればイオンSuicaビッグカメラSuicaのカードとモバイルSuicaの組み合わせが新幹線料金が最安になるので、航空会社系のカード作るよりも優先的に勧めますね。
45434,713360733174542337,あつや君、JR東海民だから下手にビューカードとかも勧められんし、anaかJALの航空券JR用のカード1枚楽天カードとかリクルートカード、amazonクレカとかのネットショッピング用サブ1枚みたいな持ち方すればいいんじゃないかなと
45437,713359462203961344,学生のうちは限度額引き上げは絶望的なので、カードもう一枚作るのはどうでしょうゲス顏t
45440,713358245956444161,直接リプくれ帰省中につき低浮上
45470,713241695605760000,元からだし、多少はね
45471,713241530228604929,おれもそのどちらかだと思ってたし、西日本のカード導入っていうので完全に困惑してる
45485,713221757918846977,城東かぁ自分北出身なんでそんな感じです。中学はじゃあ同じだな
45487,713216919667519488,おま、まさか城東か北出身かこれは地元トークで話し弾みそうだし、ぜひ自転車部へお越しくださいナチュラルにサークル勧誘するクズ
45685,712120194190028801,ありがとナス
45692,712102856401129472,SB69master
45709,711961498730409985,ω
45737,711777698675200000,き、気にしない
45748,711766716863242240,初期投資するだけでメンテナンス費用こそ掛かるものの遊べて、入った時期によらずに差が付きにくく、お手軽に運動出来るし、自転車はいいぞ
45750,711766030809337857,自転車はいいぞ
45799,711731948176019456,函館ではそれよくある話
45905,711207950845542401,来てないです
45932,711158206471344128,それがええ
45933,711158038476886016,エ、エヴァンゲリオン
45934,711157820142407680,進撃の巨人OPとかは
45935,711157483817934848,シュガーソングとビターステップ
45942,711146653030297602,多分できる
46231,710090911150055424,まさにそんなところ
46240,710089859872874496,この辺は渡島半島って島の一部です
46252,710083642471518208,なるほどー。最近俺胃袋小さくなってきたからなぁ
46254,710082901904232449,そっか普通の宴会コースでも若干余らかすくらいなんだがw
46257,710082611327012864,その点考えると、宴会コースはコスパいいんだなって
46292,710041250661969921,了解です
46293,710041115009810432,結局行くんどうするん
46305,709996412591800321,1つ前のばーじょんをダウンロードインストールし直してる
46312,709955940385234945,銀行によるのよねぇ。多分保険証だけだとダメで、プラスマイナンバーなしの住民票写しを必要になると思う
46313,709955336862625792,本人確認書類と銀行印として登録したいハンコ
46330,709908554736492544,おめでとう
46332,709768932756815873,まぁあれだと思いますね、顧客が求めていたものと実際のもの、制作側が考えていたものが全て食い違っていたみたいな図なんでしょう。自分は致し方無いと思ってますがまぁうんって感じです
46333,709768559463784448,お祝いの🍜
46334,709768161986412544,多分、テレビだから無言でゴリラみたいに音ゲーやってる映像流しても面白く無いから、何とかしてとディレクターが誰かに言われて、OAでは、そのテレビ出演の人がプレイしながら掛け声入れたり歌ってみたりしたところ、音ゲー廃人達から更に音ゲーマーの印象落ちたと叩かれてる図
46389,709720996136091648,コワクナイヨーフツウノオトコノコダヨー
46420,709691381292208128,点対称で書かれている
46488,709649399744319488,本当だ相変わらず目腐れな私が恥ずかしいありがとうございます
46491,709649063243722752,マ
46510,709626438475866113,はい。
46555,709586862701092864,卒業おめでとうございます
46591,709406159204012032,一年の時に創部しました
46593,709405986734256129,だって俺が作った部だから
46595,709405814050525186,イベントに集団参加するサークルと化してるが楽しいぞ
46607,709398420767711232,わかるわかる
46668,709321428395384832,自転車でこっちくるならマナーとしてもヘルメット被れ
46691,709310237346369536,確認済みです。了解
46776,708938318042374145,マスターやり始めてからはバンバンカスタムから手動で速度上げて7か8くらいひしてた。今は95
46777,708937653127806976,ノーツの速度上げてみようノーツの速度上げると逆に目が追いつけるようになった。ソースは俺
46796,708903069820387329,わりとマスター初めて初期の頃くらいにマスターS取れてるっぽいので、頑張れば行けると思いますまる
46806,708852040366075904,立川行ったから知ってる
46861,708627424712327168,もちろんちゃんと変換されると帰ってきます
46866,708626883760541697,まぁ聞いてみないとわからん。今から親とスカイプするからその時聞いてみるわ
46871,708621079263064064,弟が千葉に引っ越すから、手伝いに行く名目で付いていけることになったので。良ければガルパンを弟に布教弟と見に行こうかなと思ってるが、弟が拒否したら、一緒に観に行くかw
46872,708618107598688257,つらい
46873,708617898428772352,いいじゃねぇか。こっちは往復7000円の片道5時間だぞ💢💢
46874,708617641515048962,ちなみに戦前までは東北で仙台の次に大きい人口多い都市やったやで
46878,708616286138290176,それな
46879,708616115795005441,いや、この辺クレカそのものが普及してないから仕方ないね多分全てダイエーのカードのせいなんだけど
46880,708615833400922112,行ってやる💢💢
46881,708615550990069761,まぁせやな。この町の民にクレカ布教は辛い
46882,708615329623068672,一部盛ってるけど、少なくとも北海道開拓の関係から有利と判断され青森市に県庁が移ったのは事実。最初は弘前市に県庁が置かれてた
46883,708607992464154624,うちんとこへ114514
46884,708607639815462912,え、携帯屋なのに時給低いんか
46961,708293176109326336,ウィッス
46974,708277813648883712,140次で収めた結果ものすごく誤解を招きそうな文になったので追記。それで、自分も「様々な方いらっしゃいますので、個人差はありますので」と反論。個人的にも若い人だしそこまでソフトウェアキーボードさわれないと思わなかったんだ。
47003,708267467345252352,ω。oOどこの店舗だろう
47007,708266717462405120,イオンカードはお持ちですか
47166,707939178982445056,インフルエンザ検査キットとか、エボラウィルス特効薬の開発とか、本当にナチュラルに業態変更が成功したすごくいい例よな
47187,707934056449581056,20歳じゃ
47202,707931635363151872,気にしなくていいです。自覚はありますので。学力の無さを有り余る才能でカバーしたいと思います写真略ネタ
47204,707930739967275008,コミュ4、まさか落とされてました泣き目
47205,707930556894281729,えっ
47206,707930494051028992,ウッ
47211,707929123352551425,再生数より何より面白ければなんでもあり極論
47275,707846514173816832,てか、いついつに入荷予定とか、何冊入るとかって情報は普通書店に入ってるから、ちゃんと問いただせば有るならあるし、本当に入荷予定なし在庫切れなら申し訳ないですって答えてくれる
47276,707846198300835840,こここれってファミ通じゃないですよねって聞けばいいやないのアホ店員でなければ求める客には応えるやで
47277,707845678974636032,あ、あのぉふぁっファミ通の最新号って在庫あありますかって聞くだけだ
47278,707845427702341632,店員に意思表示しような
47373,707576249208610816,kitacaこそ人類の道しるべさ
47606,707045740493733888,失礼
47625,707040631860781057,偽装してる臭が出てしまっててすぐバレそうなので、本格的に偽装したいのであればナチュラルに「ハコミ合格っ」とか「はこだて未来大合格しました皆さんフォローよろしくお願いします」って感じにしたほうがいいかと
47629,707039987108155392,こんな感じとは
47725,706799215523921920,土日にいるので待ってるやで
47726,706798605022068736,リクルートカードJCBが、ETCも無料で楽天より若干ポイント多く貯まる上、Pontaだからローソンとかゲオで使えるし便利リアル店舗申し込みしたいんであれば、ぜひ上磯のイオンに来てくれれば申しこめるやで。火曜日曜なら帰りからタダで帰りのバス乗れるし
47727,706797634262929409,それで好きなカード、良さげなとこ申し込むといいと思うやで。ご利用は計画的にな
47728,706796985114718208,いや、ゆうちょでも北洋でも自分名義の口座ならどこでもオッケーやで
47732,706796168173342720,学生ってだけで審査通るやで
47869,706529322782167040,なるほどーとりあえずさえかのマップクリアマン
47880,706527626714742784,噂に聞いて7話のシーンだけ見た。ヤバイ最高
47897,706453851667214336,108円皿10枚と220円皿サイドメニュー皿が5、6枚くらいあったし、多少はね
47907,706392020793724928,A社「地下なんて必要ねぇんだよオラァガンガン」お店、壊される
47946,706353160999178241,じゃ、下宿かーに乗って20時魚べい集合でオナシャス
47947,706277615787601921,今日の夜SUSHI行きませんか深夜急行からは行くとの連絡済み
47950,706263801780240387,ありがとナス
47960,706154764355006464,完全に気づいてなかったこれは一本取られた感
47962,706153997728546816,ありがとうございます
47982,706130444069130240,やばそう見てみたい好奇心
48010,706100528590168064,パシフィックリム
48035,706078448389718016,́ω
48098,705907131715727360,わかる絶対無理だと承知の上でのツイート
48150,705732390690226176,終わりました。LINE送ったのでご確認ください
48260,705409987787403264,あ
48261,705409771617148929,はい。
48263,705409613122785280,俺を留年させる気か
48264,705409342497894400,親ね、a○uのクレジットカードの機能改悪とか、ポイント施策の突然の変更に嫌気が刺してdコモに乗り換えたんよ。おまけに親はゴールドカード一枚も持ってない人だから、かなり難しいかなとdカードなら勧めてみるが、アルカリんとこの店来ないと実践にならないのでは
48266,705408126573371392,やっぱりそうなのかでもあれなんですよ、申し込みそのものダメやんけ受付してくれるならゴールドにしてもいいけど実際欲しいし
48267,705407637945319424,その前にこのバイト辞めてそう
48268,705407564356300800,残念ながら学生ですし難しいのです
48269,705407349935075328,仕方ないね
48270,705407231676719104,Welcomebacktomyaeonstore北海道新幹線のGLAYのテーマ曲に乗せて
48272,705406657036054528,そのカードもう持ってた
48314,705401083095441408,ノ
48523,704567769950334976,これがもっと早く手に入ってたら、今のfurynanoの値段が落ちるまで頑張ったのに
48525,704567510478131201,じゃけんX99マザーのクソでかいCPUくん積むのを楽しみにしてますね
48528,704567125575270401,GTX900番代も、近頃のcorei7も低発熱じゃろ排熱問題もそこまで問題ないと思うわけですよ
48533,704565476228083712,いやー、最近のPC自作の流行りはminiitxなコンパクトケースでハイスペックPCを組むってやつらしくてですね、昨日までの東京旅行でうっかりGTX750tiを買ってしまった者としてはですね、コンパクトハイスペックってのも捨て難いかなーと思いまして
48561,704555460301467649,廃スペ目指そうZだとminiitxなケースにしないと面白くないと思いますし
48581,704527587373031424,送りました́ω
48603,704307542990548992,今の所、電源が付いた端末ビニール袋に入れられてるだけなので最低限の操作はできるしか買ったこと無いから、ほとんど当たりだけど、マジで動かない端末もあるのかもしれないあと、昭和ゲオでタブレットのジャンク置いてるのはまだ見たこと無いので、期待は出来ないかと
48604,704275038086639616,昭和のゲオにも、この端末は無いですが、こんな感じのジャンクになる理由がわからないけど、ちゃっかり正常に動く端末がジャンクコーナーに置いてあるので、ゲオモバイルいいですよ
48607,704274137376620544,秋葉のゲオモバイルのジャンクコーナー
48632,704209604083785729,わかるこう、二次元の中にマジで入り込んでるみたいな錯覚ある
48634,704208225051119616,わかるおととい行った顔
48660,704164508797808641,その時当日空いてるホテルで取ったその日に泊まったとこと同じとこに泊まったけど、前の日に泊まった部屋よりいい、ダブルの部屋に泊まれた
48662,704163523962675201,anaの1440発の函館行きの便。搭乗口変更で通常運行の予定だそうです。函館は雨くらいしか降ってないらしいので、どちらかというと機材到着遅れの方が響いてるのかも
48665,704160749329887232,僕も18きっぷで旅してたら東北の在来線が何一つ動いてなくて、中継基地だった仙台にもう一泊した思い出が
48733,703948440896557056,なるほどー。時期がきたら検討してみます
48737,703947021237952512,は、ははぁ
48738,703946722674761728,い、行けるかなぁ∩́∩
48742,703946018744709120,補助電源不要なのに560Tiより性能高いので、とても良さあるので、代えるのにはすごく向いてると思います。それこそ、この前池袋ツクモで1万で売ってました衝動買いしました
48745,703945542930341888,GTX750TIはいいぞ
48747,703945333387046913,ハーフハイトなモデルもありますね。ロープロ対応のすらあります
48748,703945152574795776,easyにすると誰でもらくらく倒せる難易度になり、普通にとても楽しかったです
48749,703944961352306688,hhとは
48753,703944103474524160,あありゅーいちさんでしたか、お久しぶりです。
48754,703943901954990080,どうも、ゲームネームpitoruこと、メカヲタ。です。前はフィリージアって名前でした。アカウントでゲーム系呟いてるので、よければどうぞ。
48764,703928088636166145,音ゲーでやりたいことやったら試してみるわ
48796,703804722721914881,バーキンは確かにビジネスノートPCマンなんとなく多いイメージあったこの前初入店並みの感想
48824,703594569699500032,はい。
48836,703590944419946496,二番煎じおっさん
48843,703585188568133632,見た目があれだけど、美味しいです
48860,703567913005948928,せやな
48926,703397529979715584,ええぇそんなことないですよー😅😅😅😅
48930,703396792436568065,夢の国満喫しております✌🏻😄👌🏻
48943,703352900177645568,夢の国への架け橋池沼
48983,703230728843063296,わかる
48997,703201548042547201,更新しなくてもまだ使えるからではなくて、ユーザビリティ的面からわざとこうしてるかもってことなんですね。なるほど
49002,703184437912031233,君はなにを言っているんだ
49048,703119718765322240,ウィッス
49113,703073491021492224,なるほどー。でも多分夜は横浜中華街で食べる気がする
49116,703071923433918464,なるほどね
49117,703071638535827456,来ちゃった津波へ
49125,703068033518952449,ハンバーガーにします
49126,703067652546101248,横須賀グルメきっぷってきっぷがあってですね、ハンバーガーかカレーのどちらか1食を食べれる券が付いてるんですよ
49128,703067219459047424,らしいよねでも、カレーも食べてみたいしうーんこの
49132,703066023562379266,三笠なう
49137,703049098111242240,そそ。そんな感じ
49139,703048685525925888,海に浮かんでることには浮かんでふから、その分全体が沈んでるように見えてるだけかと
49142,703047640133468160,な、なるほど
49207,702851704753000448,旅行
49210,702851158268710913,あと、皇居を全て回避して路線組んでるからね、なおさらわけわかめ。JRは結構路線単純だから外回りと内回りの区別さえつけば言うほど難しくないんだが、地下鉄は無理
49211,702850368577736704,京急京王西武東武と私鉄もある。地下鉄はそもそも帝都高速度交通営団と東京都営と2種類あるし、東京都営電車もある
49221,702828480833024001,ただ、ぶっちゃけると南千住ってとこの駅近くなんだが、この南千住がJR使おうにも地下鉄使おうにも微妙に乗り換えが不便な路線ばかり通ってるのがせめてもの難点かなー。それが嫌ならつくばエクスプレスがあるんだけどさ。
49222,702827493988827137,南千住のホテル
49223,702827419137241088,食事なんてそこらへんにマックもバーガーキングもサイゼもあるときたまいばすけっとイオン系列のコンビニ以上スーパー未満の形態も駅から歩いてくる途中にあるし、コンビニも近いし、そこらへんでいくらでも調達できる
49225,702826832513478656,でもJR東京メトロの駅まで徒歩10分で泊3600円は神
49226,702826109088313345,リアルで3畳一間です。トイレバスも共有
49227,702825984316219393,東京と北海道の地価と交通利便性を考慮した上で言いなさい。ニセコのロッジは3000円台でいいとこ多くて実際神ぞ
49302,702710183374368768,無理です
49314,702702883716726784,ええんやで
49315,702702595417120772,今日良ければ晩飯食いに行こうな俺も東京いる
49342,702679587520577537,了解。今一旦新宿に行ってくるので、もう一回秋葉原に戻ってから買うわ
49347,702673796314984448,電気街到着しました。11時から散策開始するので、欲しいものあれば連絡ください
49348,702670249041096705,新宿に電子マネー端末唯一導入のクラブセガあるらしいのでそこで解禁してきますわ
49375,702640453565349890,訳がわからないよ
49380,702629405017796609,•ωlt
49385,702623081487953920,みーとぅー
49390,702615830853341184,ありがとうございます
49577,702128531438833665,むしろ天気悪い方が好都合なのですネズミの国は雨の日の方が人いなくていい
49578,702128215335112708,案外あっちは寒いってことですね参考になりました
49581,702126095580033026,なるほどー。でもあっちはこっちより日差し出てるから暑いのでは
49584,702118516887986176,調べたところ、こちらの最高気温が東京の最低気温らしいから多分大丈夫
49588,702117708867854336,荷物が増えるのが嫌だなとか云々
49591,702116217687965696,うーむ。難しいところだ
49592,702114207999758337,でも、最高気温が2桁°Cもあるとダウンだと暑くないかなと思いまして
49594,702112687484903424,1日目→秋葉原他東京周り、2日目→神奈川観光横須賀〜三崎、3日目→TDRといった感じです。どちらかというと上着は何をしているのかなってのが気になります。こっちはダウン着て若干寒いかなって感じの気温なので
49619,702021790592139264,ヒント函館に「ジャスコ」と呼ばれた店は今までに存在しない
49641,701982856365518848,なるほど
49767,701427009851817984,ガルパンはいいぞ
49768,701426240251523072,お、そうだな
49771,701425667200581632,ガルパン
49794,701291406443196417,口内炎治りかけでまだ痛いんで、やっぱり寿司は今度にしますせんか
49817,701063344053047296,ごちうさ二期をフルHDで見れるアマゾンプライムは神
49905,700696399281725440,それな乱入
49930,700663268759597057,やめてグサァッ
49966,700611542732009472,俺も性能についてはあまり知らない
50082,700327865636630528,デバイスマネージャでわかる
50228,699876716949295104,なるほど
50231,699875524294737920,あっそっかぁ
50234,699875231825956864,まだ慌てる時間じゃない写真略なおこのあと深夜棚卸しamp翌日朝から本職バイトがある模様
50333,699440284883484672,なるほど途中までしか見てませんでしたすいませんでした
50335,699439483083567104,イオンのシャトルバス今日出てるので、それ使えばいいと思います
50355,699369585221324800,地方でドミトリーならいいけど、東京でドミトリーはいろいろ怖い同じくカプセルも
50375,699238597182926848,知ってた楽しい
50385,699235733547036672,なしたば
50391,699231255640932352,何故ここまで訛りを取れないかは津軽平野のジジババの言葉を聞けば分かってくれるはず
50429,699194077036740609,さっきのチョコレートとアップルパイをではいただきます
50430,699193405297963008,オールドファッションとチョコレート入ってるやつでおk
50431,699193096702021632,ミスド、二ついただいてよろしいですか食いたい
50449,699182916048269312,知ってた
50452,699181602052571136,これでも良ければ譲ります
50459,699164645085425664,ちな亀田港町のキングベークの丁字路
50463,698892387054039041,さっきまるちゃん正麺を食べたばかりなので効果は内容だ
50475,698815121464819713,今会計中です。もう少しで出ます
50476,698813290726576129,了解です
50497,698535196371472384,圧倒的既視感と容易に想像できる光景を感じる
50574,698162790888910848,という訳で今月25日か26日に東京行く訳なのでオフ会でもしましょうか
50579,698161381850263552,将来的にガラケー端末としての利用を視野に入れてる
50581,698160412928270336,圧倒的薄さと軽さで差をつけているので満足
50582,698160099747958786,n06cはいいぞおじさんデビュー
50587,698156490398441473,2度のタイムリープで入れたいアプリ導入後の空きストレージが140MBになるまで圧縮できたので万々歳ですよもう
50594,698155462441611265,入れたいアプリがすべてSDカード移動不可のアプリなのです
50595,698154551124201472,某社のレジチェッカーやってももらえるぞ
50599,698154108474101760,ヒント社員福利厚生
50602,698153642503720960,ゴールドカードはいいぞ
50647,697776102471667712,○REC
50757,697089193437036544,ぐぬぬ
50758,697089054454652929,ガルパン、遊戯王、まどマギ、うる星やつら
50759,697088624920145921,答えは魔法少女まどか☆マギカシュタインズゲートひだまりスケッチおおかみこどもの雨と雪サマーウォーズとらドラとある科学の超電磁砲ご注文はうさぎですかデジモンテイマーズ喰霊零でした
50760,697088476026527744,やったぜ。
50762,697087945602265088,魔法少女まどか☆マギカシュタインズゲートひだまりスケッチおおかみこどもの雨と雪サマーウォーズとらドラとある科学の超電磁砲ご注文はうさぎですかデ喰霊零最後
50763,697087505934356480,わかる
50764,697087463085334529,正解です
50765,697087186261266432,逆にのんのん当たってたの驚き
50766,697087109492899840,大ヒントひ→ゆのっちお→去年初民放で事後シーン有サ→よろしくおねがいしryと→ビリビリデ→カードスラッシュ
50767,697085895321657345,四月は君の嘘、のんのんびより、夏色キセキ
50769,697085165353316352,レールガン、ガルパン、あの花
50775,697084041355341825,確かに英語表記っぽいけどカタカナ表記でしたねあの映画
50776,697083844323778561,違うんだなぁ
50777,697083700387848192,魔法少女まどか☆マギカシュタインズゲートひおサとらドラとご注文はうさぎですかデ喰霊零埋まらないリプ114514
50782,697081375397011456,知ってたけど普通に出てこなかった
50784,697080883287711744,わかるかwww
50787,697080307845967873,降参です
50790,697079827229077504,待ってました正解
50792,697079670991249409,天空の城ラピュタ
50793,697079575935733760,ヒントシ→ゲーム原作ひ→漫画原作お→オリジナル映画サ→オリジナル映画と→ラノベ原作デ→俺らの生きた証の後継作品
50794,697078988724785152,グレンラガンでもないんでしょーつらい
50797,697078431486312448,機動戦士ガンダム、天体のメソッド、ヨルムンガンド
50801,697076191950319616,魔法少女まどか☆マギカシひおサとらドラとご注文はうさぎですかデ喰霊零
50803,697075806850281472,ひぐらしのみ残念ほか正解
50807,697074844668538881,エンジェルビーツ、緋弾のアリア、未確認で進行形、ガルパン、ロザリオとパンパイア
50866,696909770020691969,あたりでありんすホットケーキ調理機材を用意してる顔
50943,696357249103495168,はい。
50948,696356727386558465,現在北海道在住なんだよなぁ
