,tweet_id,text
4626,884100833222078464,面接官「過去の職歴は？」僕「江南で官吏をしていました」面接官「ほう･･･それで？」僕「その後は詩を書き始めましたが、諦めて再び地方で官職に･･･」面接官「はぁーっ……(その声に袁傪は聞き憶えがあった。彼は咄嗟に思いあたって、叫んだ。)その声…
4627,884096793461506048,DV夫「おらおらぁ！」嫁「もうやめて！痛い！」嫁「離婚します」夫「ごめんね、もうしないから、優しくするから、離婚しないで」私会社「おらおらぁ！」私「もうやめて！辛い！」私「退職します」会社「ごめんね、もうしないから…
4628,884096536795205633,さーばるちゃんの後ろにきゅうりを置く漫画
4632,884090550302855168,プラメモ視聴再開してるみたいだけど勉強になるアイコン
4643,884056421632888832,アニメイトでクレジット決済した時に通常5%をポイント3%しか付与しないのって待遇の違いに該当しないの
4644,884056261410439168,Amazonでピンクローターをリバースエンジニアリングして欠陥を調査した挙句改良しちゃってる人何
4645,884055899471437825,彼女とか彼氏のことですよ😋
4646,884055648865968128,ノユライブ課題存じ上げない
4647,884055615332433921,ノユライブ課題存じ上げない
4648,884055227032260608,俺「nullpointerexceptionやね」妹「それはどういうエラーなの？」俺「ないもののないものを指すと出る」妹「例えば？」俺「手に何も持ってないのに、手に持ってるものの色聞かれるとか」妹「ああ、お兄ちゃんの彼女の身長、みた…
4650,884042173984915456,うちのこきつねサマー！😇
4651,884042056762392576,これまでに見た球場のビール売りのお姉さんで、この人は本物のプロだなと思ったのは、ビールを注ぐのが上手い人でも、愛嬌がいい人でもなく、顔面付近に飛んできたライナー性のファウルボールを、笑顔のまま首をヒョイっと傾け、わずか数センチのところで見切ってかわした…
4652,884041554364477440,"ちなみに多分この人です。一見レイヤーさんっぽいbioだけど、さりげなく""コンパイラ開発者""って混じっててすごい。"
4653,884041547343314945,Wiiエミュの激的なパフォーマンス向上を達成したハッカーが女性で、しかもコスプレイヤーというので笑ってる。HowGameCube/WiiemulatorDolphingotaturbocharge
4654,884041186603704320,芦花姉を描く時のコツです！！！これでみんなも描けるね！！！
4655,884040641470017536,クッション「ハックション🤧」
4656,884040634020921344,流石！面白い！！！！
4657,884040613221486592,面白いこと言います
4658,884040306806501376,水着の玉藻ちゃん
4660,884034547146399745,今夜はアップルワイン飲んでるのですが、最初はちゃんとロックにしたりトニックで割ったりしてましたが、面倒になってきて、無限にストレートで溶かしてますね。
4661,884034540192256000,アップルワイン良いです。安いから好きなだけ雑に飲めますし、安い割にそこそこ良い酒なので悪酔いしませんし、一晩でひと瓶もあれば十分ですし、大好きです。
4664,884021499237081088,ライド後のお昼寝が最高に幸せです・・・・。＃ロードバイク女子
4668,884012051273732096,ヒアリさん、人間には致命的な毒があったり、電子機器を壊したりと人間には無類の強さを誇るけどアリの中では強い方ではないみたいな話を見かけて「アリ界のアンリマユ（Fate）」ってニックネームをつけてしまって一人で納得してる
4677,883986927900180481,朝起きられない人にオススメ。スヌーズボタンを押すたびに、Wi-Fiを通じてオンライン口座からお金を引き落とし、勝手にお金が寄付されていくアラームがある
4684,883982345715331072,「日本が中国と違ってキャッシュレスにならないのは偽札が少ないし、計算が店員も客も速いから。」というのがバズってるけど、俺これ知ってる！「Excelが普及しないのはそろばん教育が行き届いてる日本人の能力の高さの証明。」って言ってたおじいちゃんたちと一緒…
4690,883946518507536384,ここ最近、アップルストア経由でUSキーボードを間違って英国キーボードを購入してしまう事例を散見する。選択肢の順番が原因なのは間違いない。アップル自覚してるはずだろうに。
4691,883946339536519169,一日中寝てた娘が今起きてきた。人生ナメ腐っている。一体誰に似たのやら・・・
4692,883944947916734464,なんか、山の神社で５００歳を自称する巫女服の不思議な少女に出合ってすっかりロリババアだと信じていたらある日普通にしまむら着てランドセル背負って友達と下校してるところに遭遇してしまい「ロリババアじゃなかったのかよ！」「ひ、人違いです、おぬし…
4694,883944643607511040,「男は本能的にくびれた腰に興奮するらしいですよ」「何故に？」「細い腰とでかい尻は『出産可能だが孕んでいない』証なので。『コーラ瓶の曲線にもムラムラする』ってのは正常な反応だそうです」「かなしいのう」「つまり、腰が細くて尻がでかければ…
4695,883944380490424320,今日の中日新聞の風刺画好き
4697,883944278484951040,たまたまお祭りやってた
4698,883944129591336960,理想彼女を作る↓恋愛をする↓結婚↓子供ができる↓子供の通うPTA総会に出席現実両親が15歳年の離れた妹を出産↓親の代理でPTA総会に出席
4699,883931203396452352,「私、好きな人ができたんだ〜」「え〜、誰なの〜？」「質問にはいかいいえで答えるから当ててみてよ〜」「日本人ですか？」「はい」「名前の一文字目があ行か行さ行た行な行のどれかである？」「なぜお前たちはすぐにそうやって空気を一切読まないガチの二…
4700,883930536028143616,"私事で大変恐縮ではありますが、この度、ホルン""走者""としてお仕事をさせていただく運びとなりました。今後ともどうぞ宜しくお願い致します。"
4702,883926933775368192,"BizReachのウェブ広告、無視し続けていたら表示される年収が800万,1000万,1500万と上がっていった。これはあれか、広告クリックすると、こいつは年収800万で反応するやつ、こいつは1000万で反応するやつ、みたいにセグメンテーションし…"
4703,883926652232769536,理系は日本史・世界史を知らないとバカにされますが、文系は化学・物理を知らないと自慢します。
4710,883906186822664193,学生の頃、健康診断でレントゲン車がきて喜んでたら保健室に呼び出されて「肺に異物が写ってる」といわれ、町病院へ再検査に行ってCTを撮ったら「ウチじゃ分からないからデカい病院いけ」といわれ、市民病院にいって更にCT撮ったら「乳首ですね」って言われてCT…
4714,883899070170910720,これマジ？
4715,883896452497289216,この聖徳太子というアプリ、複数の曲を同時に聞くことができるんですがクソの役にも立たないのでおすすめです。
4716,883895728384294912,知見に基づいて対応表を作っていきましょうサイゼリヤ→高級イタリアン日高屋→高級中華料理店大戸屋→高級和食店
4717,883895447818915840,CNNがMAD作った奴を突き止めて脅迫して謝罪させたら、速攻で大量のクソコラMADを別の人達がアップロードし始めたの、古きよきインターネット文化はまだ生きていると暖かい気持ちになった
4719,883888800178425857,お母さんにお弁当の詰め方を間違えられた兄弟の末路です。
4724,883888352616828928,ツイッターのておくれはUK配列のMacBookを買うのが得意なんだね！すっごーい！！
4725,883888295259758592,USと間違えてUK買ってた(マジで
4726,883888287655444480,Appleさんから送られてきた商品が違う
4727,883888281322012672,なんで日本語配列なの
4728,883887614243164160,オタクの犯罪について補足するとJAXAの技術者には、小学生の時に母親が大切にしていたルビーの指輪を拝借して分解しレーザー照射機を作ろうとした人が居たり、高校生の時に電荷実験で規格の数千倍の高高電圧を送電して発電所の設備をふっ飛ばして小規模火災…
4729,883886677545984000,うわ騙された…ほとんどの人が右の四角のほうが大きく見えてしまう錯視だとさ
4733,883881188334501888,おっさん「君の手順書どおりにやっても上手くいかない」俺「一緒にやってみましょう」お「このボタンを押すと知らん枠が英語で出てくる」俺「『Loading』ですね」お「ボタン一個しかないからこれを押す」俺「『Cancel』ですね」お「すると処理が止まる…
4735,883880229093097472,現代日本若者の貧乏を、若者の車離れで代表させるのはちょっと筋が悪いと思う。貧乏だけが理由でもなく、日本だけの現象でもないので。米国でさえ若者は車離れを起こしてる。6-figure(年俸10万ドル超え)のSFやNYCのエンジニアも、運転する暇があったら…
4736,883879800695209984,おは巫女じゃ！
4737,883879577105317888,昨夜、イケメンの金持ち俺様御曹司（名前は綾鷹くん）と、庶民だけど頭と性格のいい京都出身のイケメン（名前は伊右衛門くん）の間で主人公の女の子が揺れ動くっていう少女漫画を読むっていう夢を見たんですが、タイトルが『選ばれたのは』だったので、目が覚めた…
4741,883726095798775808,&gt;イリヤの魔法少女コスに変身した遠坂凛が可愛くぶりっ子にポーズ決めて無理してるところ
4744,883708967402196993,言の葉の庭って、主人公が女性教師と男子高校生なので、なんとなく恋愛関係の良い話みたいな感じになってるけど、性別逆転させると、仕事辞めて昼間から公園でビール飲んでる無職のおじさんが、女子高生にちょっかい出してるという、感動も何も無い警察呼ばれて終…
4748,883705454626447360,しかも激シコ本に限って女の人が描いてるからね、余計にドキドキってわけよ
4749,883705430643310592,ちなみにこれ僕の実体験だぞ（いらない情報）
4750,883705425958387712,人生初めてのえっちな同人誌はぜひともイベント会場で買って欲しい。(どきどきどきどき……)「そろそろ決まりましたか？」(ﾋﾞｸｯ!!!)「？？？」「……これください(超絶小声)」「はいっ♡」という羞恥プレイが出来るのは最初の1回だけ！
4752,883704332977192960,"【ワンモア】NuAnsNEO[Reloaded](通常中古)お値段45,800円(税込)なう♪はいっ！という事でポップ作ったので再ツイート！！防水防塵、おサイフケータイにauVoLTE対応と盛り沢山だよ☆#NuAn…"
4753,883703349786296321,交通マナーが最悪と言われる愛知にやってきて驚いたのは「DQN車すらほとんど追い越しが無い」ことなんだけど、田舎にいた頃は追い越しを見ない日なんてなかったし、これで事故数ワーストって単純に下手なのでは
4755,883702963654451201,「自分の技術が正当に評価されない！」は本当の天才はOSとかブラウザの脆弱性見つけまくるなり、OSSに貢献しまくるなり、CTFで圧倒的活躍するなりすればすぐに正当な評価がもらえるのでこの業界では当てはまらないと思う。評価されてないようなら学習とアウ…
4756,883702619050344448,このパークの片隅で出会ったすずさんというド天然フレンズに翻弄されるアライさん一行。
4757,883701961186463744,ネットでこのレベルで書類送検なら、TVで虚報拡散は極刑で良さそう。「西田敏行さん違法薬物使用」の中傷、ネットで拡散容疑の男女３人を書類送検（産経新聞）-Yahoo!ニュース
4763,883695812407996417,完全にアイドルでもう、エヴァンジェリストする気がないんじゃね？って思って
4764,883695800886231040,某エヴァンジェリストの自撮りが見たいんじゃなくて、技術的な情報がみたいなんだよなぁ…。
4765,883676462905147395,誰かやってそうだけど作った
4767,883664235829395456,けものフレンズ漫画「フェネックさんって以下略」（続きます）
4768,883664064626348032,PowerMode入れているな
4769,883663998431842304,これを持って国会の前を歩いてたら、プラカードと勘違いされて抗議してるおじさんと仲良くなったwwww
4770,883663933814448128,&gt;無彩限のファントムワールドの舞先輩お願いします…！おまたせ！アイスティーしかなｋナイスバディの日も回収ということで(＾ω＾)
4771,883663900998213632,今年もキーボードプロジェクションマッピングを展示してます。エフェクト増えたよ。
4775,883656778595966976,仕事にげんなりしてたけど、これ導入したら文章書くのがちょっと楽しくなった。
4776,883655050001698817,山岡家の匂いは死んでしまわないよう
4780,883651746458775552,「日本にもヒアリが侵入してくるとは…ど、どうしたら…」『俺たちに任せな！』「あなた達は！？」クロナガアリ「昔からいる俺達が」ケアリ「この日本を」オオアリ「守ってみせる」オオハリアリ「外のもんに」クロヤマアリ「好き勝手させん」シロア…
4781,883651524001316864,学習しちゃったよ…。
4782,883649896422588416,注目のau新料金「ドコモwith対抗料金プランを予定。ガツンといく」KDDI田中社長が認める|BUSINESSINSIDERJAPANパクったプランでガツンと言われてもねぇ...
4783,883649876482863106,ドコモwith丸パクリ料金プランをガツンといく。au新料金「ドコモwith対抗料金プランを予定。ガツンといく」KDDI田中社長が認める｜BUSINESSINSIDER
4784,883649311367503873,VEPが廃止に伴うお知らせ
4785,883645523516735488,✨デジ絵スターターキット✨用意するもの・ArchLinux
4789,883644846925168640,不知火くんは何か1つ好きなものにお金をかけれるようになってほしい
4793,883642497586438144,僕はね、正義の味方になりたかったんだ
4794,883641111557701632,(居酒屋にて)「(大声で)だから可算連鎖条件をもつコーエン強制法でイーストン強制をすると連続体濃度が…」「…お客様…」「なんだよ居酒屋で研究の話しちゃいけないのかよ創薬とかならいざ知らず数学や理論系では…」「いえ、他のお客様が…そもそも可…
4799,883630282376597504,PDCA回せるやつ
4800,883629995066769408,娘にシンデレラの絵本を読み聞かせてたら「パパも死ぬの？」と聞かれたので「いつかはね、死ぬんだよ」と答えると「やだやだ～かなしいよ～」と甘えてきて、可愛いのぅと思ったら小さな声で「、、、はやくあたらしいパパ探さなきゃ」と冷徹な決…
4802,883629411534163972,少年ジャンプのエロ表現すら許さない親が出てきたとなると、「小学生のために全国の河原や路地裏へエロ本を置いて回るおじさんになる」という、忘れかけていた俺の夢が再び現実味を帯びてくる。
4803,883629076019150848,靖国神社境内でくっそ汚いヌード写真撮影を無断でやったフェミニストの北原みのりが、例のジャンプ漫画に対して「エロの表現の自由に執着するな」「男性の性に寛容過ぎる」とか言ってるの、もうそれ自体がお笑いだよな
4804,883628774020874242,部屋を綺麗にしたいし綺麗にキープするには、物に住所を作る気持ちでしまう場所を決めるといいって聞いたの。わかる。でもさ、なんか新規の奴多すぎるんだよね。転入者多すぎなの。家が足りないの。ホームレスなの。仕方なく作った福祉住宅(仮置き場)が…
4805,883628584354562048,&gt;FGOの清姫ちゃんください!おじいちゃんが危篤なんです!!おじいちゃん生きて
4812,883607959355367424,東京理科大学(北海道にもある
4813,883607543410376705,"金を稼いだな？金を払え←所得税金を使ったな？金を払え←消費税金を遺したな？金を払え←相続税そこにいるな？金を払え←住民税ふるさと納税くん「お金くれるの！？じゃあ僕のところのこれあげる！！」がわ""い""い""な""ぁ"""
4817,883601825051455488,可愛い
4819,883599465507991553,Appleデバイスの最大のクソなところ、出っ張りのあるカメラ
4820,883599457329086465,👦🏻「iPadProとiPhoneのカメラの出っ張り傷つくから改善してほしいんだけど」「サファイアガラスなので傷つきません」👦🏻「机に傷がつくんだけど」「ケースの着用をおすすめいたします(^_^;)」👦🏻「(´･ω･`)」
4821,883599451272560642,"ほんとこれ""気になったのが、背面のレンズです。（中略）iPadProを机の上で無造作に滑らせたりすると、机と気持ちのよくない摩擦を起こしてヒヤッとすることがありました""iPadPro10.5とSurfaceProを比較…"
4822,883598701553307649,現在日本では、高齢者の介護に年間9兆円の税金が使われている一方、少子化対策等の予算は1兆円を切っています。この情況は日本にとって＃アンケート＃ご協力ありがとうございます＃幅広い意見を希望
4826,883584825285689344,乳についての考察。いずれも推定Fカップ程度として描きました。結論から言うと自分の好きな乳描けば良いと思う！！！！
4827,883584634180599808,リポD貰ったので飲んでたら横で、大学生お兄さん「アッ…蓋ついてないんすね」配布のお姉さん「試飲用なので～😊」兄「研究室に持ち帰って放射線当てようと思ってたんですよ、そうするとですね、～で～が…」姉「…😊💦」って現場を見て、配布係のお姉さ…
4829,883584420317339649,下宿朝食のコンビニパン、消費期限昨日の夕方だ…
4831,883500987821862912,ネトゲでロシア人に「あんた日本人なのか、CHOYAって知ってるか？」と聞かれた。何だと思ったが、どうやら梅酒のことらしい。「梅酒なんてアルコール度数の低いもの、ロシア人が飲んでるのか？」って聞いたら「もちろんウォッカで割るんだよ」…
4833,883500135841386496,何度か言ってるけど日本のブラック企業がなくならない要因のひとつは、経営者側が無能なんじゃなくて働いてる側がブラック企業を望んでるからでしょ。楽をするのはサボり、自動化は甘え、効率化はズル、仕事はつらくなければならないという考えでお互いを攻撃している感じ。
4834,883499528107638787,ヒアリが話題になり、ツイッターでヒアリかどうかを判別してくれるヒアリ警察さんという親切なアカウントがでてきたんだけど、そのアカウントにヒアリかな？と思うものを送ると判別してくれるわけよ。でも、すでに大喜利と化していて笑ってしまう。しかも回答が親切。h…
4835,883497175409238020,若い頃は尖っていた→年を取ったら丸くなった
4836,883496047158239237,ヒアリは在来のアリが多く生息する所では繁殖できない、という話を聞いて浮かぶのは→マスコミがヒアリの危険性を煽る→アリの見分けがつかない人達が在来のアリを撲滅→そこにヒアリが入り込んで大繁殖という最悪のシナリオなんだけど、これ洒落にならないので今の…
4849,883370228784152576,ヒアリは危険性ばかりではなく正確な同定の仕方を並べて報道するべきだと思いますヒアリ侵入が発覚してから多くの方々が在来アリをヒアリと勘違いして殺してしまう問題が多発している。これはまずい。ヒアリを前線で食い止めている最有力者は日本のアリたちだ…
4850,883370146521206784,将軍、頑張って日本は愚かアメリカまで射程範囲内に入れてるミサイル作ってようやく成功して喜んでる間に日本のオタクが自分たちの軍歌でアホみたいに騒いでるの絶対想像できてないでしょ
4853,883357545133252608,モバイル機器のカーネルパニックテンション上がるね
4854,883357531694813184,iPhoneのこんな表示初めて見たし、やばい感じしかしない
4855,883357390225063936,使い込まれたディジタルデータという概念がアナログそのもので趣
4856,883357177984933889,新作のマリオからゲームオーバーが無くなったらしいけど、ゆとり仕様になったという意見が多いですね。でもどんなに死んでもゲームオーバーにならない、もっとゆとり仕様のゲームがあるんですよ。ダークソウルっていうんですけど。
4857,883357047391113218,ツイッターを巡り巡って自分のとこに戻ってきた「5000兆円欲しい！」の画像。使い込まれすぎてズタボロになってた。
4858,883356539439816705,バランスボール邪魔だったから天井の角にはめたんだけど、存在忘れた頃に見つけるとビビる
4861,883188962302468096,きよひーにおぱんつを恵んでもらう
4862,883188522093395968,市内教員向け情報教育研修会「Ctrl＋C、Vでコピーとペーストができるんですよ。」→「おぉ～」「Excelのオートフィルで連番がふれるんですよ。」→「おぉ～」「COUNTIFを使うと～」→「難しくてわからん！」おまえら、今までどうやって仕…
4863,883188084187082756,情報系男子が七夕に織姫を参照しようとするとNullPointerExceptionになることは有名
4864,883186476938280961,スマイルプリキュア
4865,883186250496098309,チンポ（ﾎﾞﾛﾝ
4868,883111839390879744,短冊メーカー、どうせ5000兆円欲しいで溢れかえってるんやろなぁ思ったら予め準備されてた
4869,883109693819731968,夫婦別姓制度を設けたいかというと、希望したい形はそれではなくて、夫婦同性でも構わないけど、旧姓で作った銀行口座やクレジットカードが旧姓のまま生涯使用可能で、かつ、卒業証明や資格証明が旧姓名義であっても、本人である証明ができ、生涯にわたり変更が不要…
4872,883105430293028865,九州が豪雨で大変なことになっていますが、実は九州は治水ガチ勢なので全国規模で見ると降水量に対して被害がかなり軽くなるのです。どれくらいすごいかというと、去年の北海道でじゃがいも畑を更地にした降水量が72時間で351.5ミリ、昨日の福岡・朝倉市の降…
4873,883101471905955840,なんだかもう、こうやって物事の本質にはまったく触れず、無理やり言質を取ったり曲解したりするのが報道だと思ってるんなら、もう辞めたほうがいいと思う。報道人としての矜持を持って仕事してるなんて、恥ずかしくて言えないでしょう。誰があなたを…
4874,883100150503100416,数年前まで近くにあった肉屋さん(今はない)。お爺さんとお婆さんが経営されてて、ご夫婦なんだろうと思っていたら、お嬢様と使用人だったということを、今さっき、姑さんからの情報で知った…。確かにお爺さんの方が謙った態度だったし、お婆さんはお爺さんを呼…
4875,883011242222247936,今日の日経新聞に「学生に企業からオファー」という記事があったんだけど、例示されている学生に学問頑張った人がいなくて、険しい表情をしている
4877,883010339884867584,アマゾンで売れている日本史の本をリサーチした結果、「テロリストの作った明治政府が大東亜戦争で実は大勝利しアジアの植民地を解放していたのだけど、GHQの焚書によって忘れ去れた」という話を書けば売れることがわかった。
4878,883008041087508480,"RaspberryPiと同寸法でAtomx5-Z8350が乗っててDDR3-4GBで64bit-Windows10も入ってFF14が""動く""シングルボードコンピュータ、小物好きとして非常に高まっている"
4881,883007836749389825,「マルウェアやバックドア仕込むのは悪い事」って意識無いんだろうな。そういえば、IT系の学部って技術者倫理教育ってキチンとしてるのかね？
4882,883007824388734976,PCデポ独自アプリ（なのかな？）「デバイスマネージャ」について、ある一般ユーザーが問合せた顛末デポが酷いのもあるけど、日本の企業はマルウェア仕込むの好きというイメージがある。
4883,883007538748301312,中3の時幼稚園へ実習へ行ったら俺と同じ乗り物大好きキッズがe3のプラレールを持って、『これなすの！なすの！』と言って来た。幼稚園でなすのとかマニアックな列車名知ってるのは驚き。ただそれ以上にE3系R編成=こまちというイメージがイマドキ…
4884,883007261932531713,からふるー^^
4887,882940007723417601,switch最後一つだけ余ってたのをみつけてレジ通してもらってたら小学生くらいの子が｢switchもうないんですか？｣って店員さんに聞いてないって言われた時の顔が可哀想でお母さんも仕方ないねって言いながら帰ろうとしたからあー！！お金が足り…
4888,882939529170001921,配偶者が大切にしていたコレクションを捨ててしまうのはひどい！という話が話題になってますが、かつて私が妻に内緒で集めていたエロ漫画のコレクションが、ある日突然、ジャンル分けされて本棚に収納されてた話します？
4889,882939360521342977,虚淵ゴジラ、去年の時点では「1クールものか？」みたいな雰囲気だった気がするけど、最近の面白アニメが1クールゆえに中盤以降見るに堪えないものになってくる現象考えたら劇場でやるのは””正解””な気がする
4890,882938944618250240,86が発表された当時、若者がこんな高い車買うわけないやろ！と大盛り上がりしたのを覚えています。蓋を開けてみれば、おじさんがすぐ買って売却した中古が市場に溢れ、若者の手に届くスポーツカーになった。新車の親の金レーシングも沢山(良いことです)
4891,882935992923037697,これが残念なことにかなり本当で、とくに科研費の審査の際に顕著で、実績もない全くオリジナルアイデアの科研費申請書は、どうしても「研究が予定通りいかない時」の項目がうまくかけずに、点数が低くなるのです。科研費申請書フォーマットがその実海外後追いや銅鉄実験を…
4892,882934348575420416,これは日本特有の事情なのだけど、日本人って女性を禁止すると女装や男色に向く傾向がある。だからエロ系の二次コンテンツを規制すれば三次元の女性を求めるだろう、というのは間違えで、基本はホモと女装が増えます。禁止すれば実際にいる女性に振り向…
4893,882934130752724992,ビデオゲームには全幅の信頼を寄せていて、意義を疑うことなど無いんだけど、VR空間でマインスイーパーをしつつ襲い掛かってくるゾンビを倒していると、さすがに「俺はいったい何をやってるんだ…」と思いますね。
4894,882933912132960258,スーパーミリオンヘアーやばい。本当に粉をかけるだけでハゲが隠れる。社長自ら実験台になってるのもすごいし、何回も実演するために粉を振っては掃除機で吸って社長がハゲに戻るのもやばい#ヘルスアンドビ…
4895,882933532640673793,"「バイク盗まれたことあるから""15の夜""嫌い」って主張する自由は認められるべきだけど、「""15の夜""は犯罪を誘発する！」「""15の夜""を放送禁止にしろ！」「尾崎豊は犯罪者！！」とか言い出したら頭ハッピーセットでしょところが漫画に関してはこれがまかり…"
4896,882932901146316800,今の職場はある程度許されてるんすけど、「役所で手続きあるんで休み（早退し/遅刻し）ます」が本来の姿であって「夜間休日も役所の窓口開けろ」は誰も彼もが疲弊する世の中なんですよね……。
4897,882932769105485826,一番笑った話部長がメールの件名にだけ要件を書いてくること理由を恐る恐る聞いたら「メールって本文入れるとお金かかるんでしょ？」いつの時代のガラケーだよ！！！！！！！！！！！！！！！
4899,882931599754514432,Netflixにある第二次世界大戦中のアメリカ製作プロパガンダ映画「汝の敵日本を知れ」笑いどころ満載ですよこれ
4900,882931354861658112,死の中に、救いが、ある、拾いに行く。あ、死ぬの怖いボボボボボボボボボボボボボボボボ！！！！！！死にたくなボボボボボボボボ！！！助けボボ#ボボボボボボボ観自在菩薩行深般若波羅密多時照見五蘊皆空度一切苦厄舎利子色不異空空不異色色即是空空即是…
4901,882931168986906624,うたれるD言語くん|ゲーム投稿サイトunityroom
4902,882930268956278785,どうも救援物資の考え方が日本全体で「戦時中～戦後の混乱期の感覚」から抜け出てないような気がする。物不足の社会では「金で調達が難しいから物自体を送る」のが正解だが、現代では物資の調達は資金があれば何とでもなるので、選別や安全性確保等の手間を考えると「物…
4903,882929768546553859,期間限定公開
4904,882929313628045312,超望遠で撮れたり、実際にあったりするからあながち作画崩壊とは言えないかもしれない・・と、思ったけど奥行きの圧縮が足りなかったりで厳しいか・・(●´ё｀●)
4907,882856324534382593,マスターカードのロゴではありません
4913,882855230550835200,OSの下で出力されるかたいなかママ(chikuwaitコマンド)
4914,882855007069937664,かばんちゃんが重症
4915,882854678970511361,BaHoりのBaHo
4916,882854243996098560,大学入って３年間テニサーで飲んで騒いで遊びまくってただけのリア充が「１０年以上抱いていた夢を諦めて一歩前に進みます…。悔しくて悔しくて正直泣きそうです」とか言いながら就活してるからfacebookはやめられない
4917,882835919530840068,ハイテク業界に必要なのは「人文系」だという、最近よく言われ始めてることについての論考。面白い方向性。
4918,882835492613607424,おはようございmath！今日は7月6日で「76」。十進数において、76の累乗数は、常に下2桁が76となります。
4919,882835260035215361,"良いこと言いますねぇ""ハッキングというとネットワークへの侵入だけがクローズアップされがちですが、実は実行ファイルやアプリケーションの仕様をよく知っているか、実装の間違いをいかに発見できるかということこそがハッキングの本質"""
4924,882834881134440449,リノ・BaHo
4925,882834843004014592,りのBaHo
4926,882798810174332928,嫁「なにこのゴミー？捨てていい？」旦那「待ってくれ！頼む！捨てないでくれ！」嫁「はぁー？じゃあ聞くけど、ガンプラとポスターとフィギュア、どれ捨てる？」旦那「そんな…選べないよ…」嫁「全部は選べないのよ。なにを捨てるか決めて。」旦那「お…
4928,882798699033776128,（つづき）各自が全体を見て誰かに状況を伝える場合に選ぶところと，新聞の取り上げ方が一致しているかどうかチェック。単純に国語の訓練として，確認可能なファクト以外の部分を削除せよ，ってのをやった方が良さそう。
4929,882798571707224065,全員が再任用教員60～64歳の同僚に囲まれた青少年科学館で、LED工作を却下されて、牛乳パックと輪ゴムのピョンピョンカエルを作らされてる私に言わせると、まさにその通りです。
4930,882798350487048194,「うみねこ見たって？原作？アニメ？漫画？」「マクロスF見たって？アニメ？劇場版？」これは作品好きなら当然全部見たよね？？？？って煽りじゃなくて『同じタイトルだけど媒体によって話が全然違うので、それに合わせてトークするから教えて』って質問…
4932,882798052519444482,都民ファーストの会の政策より。首都大の名前変わるん？？
4933,882797614344708096,朝日新聞社並びに系列局は人の命なんて何とも思っていない姿勢が見て取れる。
4934,882797407401988096,高齢化社会の一番ヤバいのって新しいテクノロジーが拒否られて、世界から置いていかれる事なんじゃないか？
4935,882797246575591424,撲殺系ケモミミ魔法メイドここたそ
4936,882797007621963776,魚の締め方、我らが千葉県は船橋市のスズキを、活け締めより更に高速で〆る方法(スズキの尻尾からエアコンプレッサーを差し込み血と神経を吹き飛ばして抜くというなんかものすごいやつ)の刺身を食べたことある。スズキ、ごめん、正直舐めてた…すごいおいし…
4938,882793173331755008,1枚目：BBC（英）2枚目：CNN（米）3枚目：フジテレビ（日）中学で教わるであろう常識が分かっていない絵が1枚あります…。
4941,882757985067450368,このあとアダムとイブは善悪の知恵の実を食べ、「クソコードじゃねえか。6日の突貫工事じゃこんなもんか」などと言ったため楽園を追放された。書いたやつより賢いつもりで問題なく動いてるコードを直したくなってしまう、これがプログラマの原罪である。
4942,882757509089562624,老獪な魔女の絵です。
4944,882756927586844672,【フェアじゃない】ロザン・宇治原「安倍さんの〝こんな人達に負ける訳にいかない〟は演説を聞かずに〝妨害する人達〟という文脈だった思う。そこだけを切り取り、総理が自分に反対する人達を〝こんな人達〟と言ったと報道するのは、フェアじゃない」その通り。良…
4945,882755866851590144,つい先ほど……。「あの～、PCが何もしてないのに壊れて……」（またか……）「ディスクを入れ替えても立ち上がらないのでマザーと思われます。念のためメーカーに問合わせたらハード故障の確証取れたんで代替機を買って下さい。上長のサイン入り申請書こ…
4946,882755365242327040,しかもこの「水素温熱免疫療法」とやらをググると首藤クリニック絡みの褒める記事が大量に出てきて、一緒に「詐欺」みたいなワード入れても「小林麻央が延命できた」とかその手のお手盛りページばかり結果上位に並ぶというSEO対策までされているのでだいぶ闇が深い。
4947,882754850949222400,パリのバスは時々人がバス停で待ってるっつーのに無視して通り過ぎていく修羅設計なんだけど、今日は通り過ぎていったバスを上品そうなおばあちゃんが走って追いかけ右手に持ってたフランスパンでバスの開閉ボタン正拳突きしてたの見て私もこれくらい強く生きよう…
4948,882754323716775937,医者が足りなくて保育士が足りなくて教員が足りなくてIT技術者も足りなくて、じゃあ日本人はみんな楽で儲かる仕事ばかりしているのかというとそうでもなさげなので、謎である。
4949,882754316020334593,わたしは、20歳若い姪っ子が、大学出てもパソコンをほぼ使えないことにがっかりしたよ。彼女にガッカリしたんじゃなくって、なんつーか、進歩と変化を好まない我々の社会にガッカリした感じ。学校も会社も書類仕事が紙ベースのままだったら、PC必要ないからPCスキル…
4950,882754185929687040,絶対ここにハニワか化石が埋まってる
4951,882652526633287680,私タクシーよく乗るんだけど、去年の冬に乗ったタクシーで｢最近運転荒い人多いけどお上手だから寝ちゃいそうです〜｣みたいな事を言ったら、おじいちゃんドライバーさんに｢航空自衛隊で飛行機に乗ってましたから、車の運転は簡単です、空と違って道も標識も…
4952,882652473000828928,なるほど、各々が理解するとこで円滑に回……まわ……らない……！
4953,882652407393472512,おばあさんに送られてくる、実際のリプ。
4954,882622814682980354,チャイナきよひー
